time,open,high,low,close,Volume,Volume MA
1634601600,62005.6,64486,61322.22,64280.59,53628.107744,53301.260900349975
1634688000,64280.59,67000,63481.4,66001.41,51428.934856,53553.646252649974
1634774400,66001.4,66639.74,62000,62193.15,68538.64537,53668.334775149975
1634860800,62193.15,63732.39,60000,60688.22,52119.35886,54748.85365264998
1634947200,60688.23,61747.64,59562.15,61286.75,27617.30936,54588.466320149986
1635033600,61286.75,61500,59510.63,60852.22,31226.57676,53809.97047214998
1635120000,60852.22,63710.63,60650,63078.78,36853.83806,53046.378978649984
1635206400,63078.78,63293.48,59817.55,60328.81,40217.50083,51063.37676109998
1635292800,60328.81,61496,58000,58413.44,62124.49016,51423.73238609998
1635379200,58413.44,62499,57820,60575.89,61056.35301,52168.53714409998
1635465600,60575.9,62980,60174.81,62253.71,43973.90414,51608.37834459998
1635552000,62253.7,62359.25,60673,61859.19,31478.12566,48720.392821199974
1635638400,61859.19,62405.3,59945.36,61299.8,39267.63794,48037.11643064998
1635724800,61299.81,62437.74,59405,60911.11,44687.66672,47597.93549164997
1635811200,60911.12,64270,60624.68,63219.99,46368.2841,47125.92745064998
1635897600,63220.57,63500,60382.76,62896.48,43336.09049,47140.06513609998
1635984000,62896.49,63086.31,60677.01,61395.01,35930.93314,44810.96639199997
1636070400,61395.01,62595.72,60721,60937.12,31604.48749,44617.79671849997
1636156800,60940.18,61560.49,60050,61470.61,25590.57408,43942.36336049998
1636243200,61470.62,63286.35,61322.78,63273.59,25515.6883,42628.225353499976
1636329600,63273.58,67789,63273.58,67525.83,54442.089684,42668.92445049998
1636416000,67525.82,68524.25,66222.4,66947.66,44661.378068,42330.54661109998
1636502400,66947.67,69000,62822.9,64882.43,65171.504046,42162.18954489997
1636588800,64882.42,65600.07,64100,64774.26,37237.98058,41418.12063089997
1636675200,64774.25,65450.7,62278,64122.23,44490.10816,42261.76057089997
1636761600,64122.22,65000,63360.22,64380,22504.97383,41825.68042439997
1636848000,64380.01,65550.51,63576.27,65519.1,25705.07347,41268.24219489997
1636934400,65519.11,66401.82,63400,63606.74,37829.37124,41148.83571539997
1637020800,63606.73,63617.31,58574.07,60058.87,77455.15609,41915.369011899966
1637107200,60058.87,60840.23,58373,60344.87,46289.38491,41177.02060689997
1637193600,60344.86,60976,56474.26,56891.62,62146.99931,42085.67536539997
1637280000,56891.62,58320,55600,58052.24,50715.88726,43047.56344539997
1637366400,58057.1,59845,57353,59707.51,33811.5901,42774.76105339997
1637452800,59707.52,60029.76,58486.65,58622.02,31902.22785,42135.48910989997
1637539200,58617.7,59444,55610,56247.18,51724.32047,42403.29092839997
1637625600,56243.83,58009.99,55317,57541.27,49917.85017,42732.378912399974
1637712000,57541.26,57735,55837,57138.29,39612.04964,42916.43473739997
1637798400,57138.29,59398.9,57000,58960.36,42153.51522,43443.886123899974
1637884800,58960.37,59150,53500,53726.53,65927.87066,45460.75095289997
1637971200,53723.72,55280,53610,54721.03,29716.99957,45670.81651639997
1638057600,54716.47,57445.05,53256.64,57274.88,36163.7137,44756.89771719997
1638144000,57274.89,58865.97,56666.67,57776.25,40125.28009,44530.09281829997
1638230400,57776.25,59176.99,55875.55,56950.56,49161.05194,43729.57021299998
1638316800,56950.56,59053.55,56458.01,57184.07,44956.63656,44115.50301199998
1638403200,57184.07,57375.47,55777.77,56480.34,37574.05976,43769.70059199997
1638489600,56484.26,57600,51680,53601.05,58927.69027,45590.836413999976
1638576000,53601.05,53859.1,42000.3,49152.47,114203.373748,50015.75142789997
1638662400,49152.46,49699.05,47727.21,49396.33,45580.82012,50403.32387189998
1638748800,49396.32,50891.11,47100,50441.92,58571.21575,49459.12685489998
1638835200,50441.91,51936.33,50039.74,50588.95,38253.46877,49057.33104789998
1638921600,50588.95,51200,48600,50471.19,38425.92466,47871.27731539998
1639008000,50471.19,50797.76,47320,47545.59,37692.68665,47220.117284899985
1639094400,47535.9,50125,46852,47140.54,44233.57391,47741.21647539998
1639180800,47140.54,49485.71,46751,49389.99,28889.19358,47590.56476189998
1639267200,49389.99,50777,48638,50053.9,26017.93421,46305.24544889998
1639353600,50053.9,50189.97,45672.75,46702.75,50869.52093,46352.82898689998
1639440000,46702.76,48700.41,46290,48343.28,39955.98445,46370.02572739998
1639526400,48336.95,49500,46547,48864.98,51629.181,46843.80901639997
1639612800,48864.98,49436.43,47511,47632.38,31949.86739,45144.90885289998
1639699200,47632.38,47995.96,45456,46131.2,43104.4887,45814.28330939998
1639785600,46133.83,47392.37,45500,46834.48,25020.05271,45257.10025989998
1639872000,46834.47,48300.01,46406.91,46681.23,29305.70665,44716.12158789997
1639958400,46681.24,47537.57,45558.85,46914.16,35848.50609,44050.49429539997
1640044800,46914.17,49328.96,46630,48889.88,37713.92924,43688.35892939997
1640131200,48887.59,49576.13,48421.87,48588.16,27004.2022,43159.86605139998
1640217600,48588.17,51375,47920.42,50838.81,35192.54046,41973.10856089998
1640304000,50838.82,51810,50384.43,50820,31684.81208,37847.18047749998
1640390400,50819.99,51156.23,50142.32,50399.66,19135.51613,36524.91527799997
1640476800,50399.67,51280,49412,50775.49,22569.88914,34724.84894749997
1640563200,50775.48,52088,50449,50701.44,28779.58212,34251.15461499997
1640649600,50701.44,50704.05,47313.01,47543.74,45853.33924,34622.52534399997
1640736000,47543.74,48139.08,46096.99,46464.66,39498.87,34712.83451149997
1640822400,46464.66,47900,45900,47120.87,30352.29569,34018.77060049997
1640908800,47120.88,48548.26,45678,46216.93,34936.46964,34321.13440349997
1640995200,46216.93,47954.63,46208.37,47722.65,19604.46325,34000.46085549997
1641081600,47722.66,47990,46654,47286.18,18340.4604,32374.007828999973
1641168000,47286.18,47570,45696,46446.1,27662.0771,31759.312461499976
1641254400,46446.1,47557.54,45500,45832.01,35491.4136,30952.424091499975
1641340800,45832.01,47070,42500,43451.13,51784.11857,31944.136650499975
1641427200,43451.14,43816,42430.58,43082.31,38880.37305,31732.930867999978
1641513600,43082.3,43145.83,40610,41566.48,54836.50818,33223.75364149998
1641600000,41566.48,42300,40501,41679.74,32952.73111,33406.10486449998
1641686400,41679.74,42786.7,41200.02,41864.62,22724.39426,32749.89927299998
1641772800,41864.62,42248.5,39650,41822.49,50729.17019,33400.66132049998
1641859200,41822.49,43100,41268.93,42729.29,37296.43729,33915.27307499999
1641945600,42729.29,44322,42450,43902.66,33943.2928,33852.810691999985
1642032000,43902.65,44500,42311.22,42560.11,34910.87762,34014.11396899999
1642118400,42558.35,43448.78,41725.95,43059.96,32640.88292,34689.38230849999
1642204800,43059.96,43800,42555,43084.29,21936.05616,34657.6906595
1642291200,43084.29,43475,42581.79,43071.66,20602.35271,34248.829189
1642377600,43071.66,43176.18,41540.42,42201.62,27562.08613,33334.26653349999
1642464000,42201.63,42691,41250,42352.12,29324.08257,32825.52716199999
1642550400,42352.12,42559.13,41138.56,41660.01,31685.72159,32892.198456999984
1642636800,41660,43505,40553.31,40680.91,42330.33953,33261.89195149999
1642723200,40680.92,41100,35440.45,36445.31,88860.891999,36724.71338894998
1642809600,36445.31,36835.22,34008,35071.42,90471.338961,40331.25731699998
1642896000,35071.42,36499,34601.01,36244.55,44279.52354,41162.12963899998
1642982400,36244.55,37550,32917.17,36660.35,91904.753211,43982.79661954998
1643068800,36660.35,37545.14,35701,36958.32,49232.40183,43855.21078254998
1643155200,36958.32,38919.98,36234.63,36809.34,69830.16036,45402.700148049975
1643241600,36807.24,37234.47,35507.01,37160.1,53020.87934,45311.918706049975
1643328000,37160.11,38000,36155.01,37716.56,42154.26956,45771.99562854997
1643414400,37716.57,38720.74,37268.44,38166.84,26129.49682,45942.250756549976
1643500800,38166.83,38359.26,37351.63,37881.76,21430.66527,44477.32551054998
1643587200,37881.75,38744,36632.61,38466.9,36855.2458,44455.265936049975
1643673600,38466.9,39265.2,38000,38694.59,34574.44663,44486.82362754997
1643760000,38694.59,38855.92,36586.95,36896.36,35794.6813,44531.01381154997
1643846400,36896.37,37387,36250,37311.61,32081.10999,44503.02516504998
1643932800,37311.98,41772.33,37026.73,41574.25,64703.95874,46641.420294049974
1644019200,41571.7,41913.69,40843.01,41382.59,32531.14158,47237.85973754998
1644105600,41382.6,42656,41116.56,42380.87,22405.16704,46980.01378304998
1644192000,42380.87,44500.5,41645.85,43839.99,51060.62006,48066.84065754998
1644278400,43839.99,45492,42666,44042.99,64880.29387,49726.56927154998
1644364800,44043,44799,43117.92,44372.72,34428.16729,49331.460659549986
1644451200,44372.71,45821,43174.01,43495.44,62357.29091,48006.280605099986
1644537600,43495.44,43920,41938.51,42373.73,44975.1687,45731.47209204999
1644624000,42373.73,43079.49,41688.88,42217.87,26556.85681,44845.338755549994
1644710400,42217.87,42760,41870,42053.66,17732.08113,41136.70515149999
1644796800,42053.65,42842.4,41550.56,42535.94,34010.1306,40375.59158999999
1644883200,42535.94,44751.4,42427.03,44544.86,38095.19576,38788.84335999999
1644969600,44544.85,44549.97,43307,43873.56,28471.8727,37561.39302799999
1645056000,43873.56,44164.71,40073.21,40515.7,47245.99494,37815.97929699999
1645142400,40515.71,40959.88,39450,39974.44,43845.92241,38701.80057649999
1645228800,39974.45,40444.32,39639.03,40079.17,18042.0551,38532.37006799999
1645315200,40079.17,40125.44,38000,38386.89,33439.29011,38361.57228349999
1645401600,38386.89,39494.35,36800,37008.16,62347.68496,39750.23419999999
1645488000,37008.16,38429,36350,38230.33,53785.94589,40649.79742949999
1645574400,38230.33,39249.93,37036.79,37250.01,43558.40464,41223.662161999986
1645660800,37250.02,39843,34322.28,38327.21,120476.29458,44012.27895399999
1645747200,38328.68,39683.53,38014.37,39219.17,56574.57125,45214.45043749998
1645833600,39219.16,40348.45,38573.18,39116.72,29361.2568,45562.25492549998
1645920000,39116.73,39855.7,37000,37699.07,46229.44719,45320.69628199998
1646006400,37699.08,44225.84,37450.17,43160,73945.63858,45773.963517499986
1646092800,43160,44949,42809.98,44421.2,61743.09873,47139.71008949998
1646179200,44421.2,45400,43334.09,43892.98,57782.65081,46910.978084499984
1646265600,43892.99,44101.12,41832.28,42454,50940.61021,47209.25015999998
1646352000,42454,42527.3,38550,39148.66,61964.68498,48979.64156849998
1646438400,39148.65,39613.24,38407.59,39397.96,30363.13341,49611.19418249998
1646524800,39397.97,39693.87,38088.57,38420.81,39677.26158,49894.550731499985
1646611200,38420.8,39547.57,37155,37988,63994.11559,51189.49672299998
1646697600,37988.01,39362.08,37867.65,38730.63,55528.43367,52542.32477149998
1646784000,38730.63,42594.06,38656.45,41941.71,67392.58799,53549.654423999986
1646870400,41941.7,42039.63,38539.73,39422,71945.52888,54954.634747499986
1646956800,39422.01,40236.26,38223.6,38729.57,59015.75104,57003.31954449999
1647043200,38729.57,39486.71,38660.52,38807.36,24034.36432,56533.07325499998
1647129600,38807.35,39310,37578.51,37777.34,32791.82359,55055.28018649998
1647216000,37777.35,39947.12,37555,39671.37,46933.02814,54712.63429899998
1647302400,39671.37,39887.61,38098.33,39280.33,46015.54926,54835.49152999998
1647388800,39280.33,41718,38828.48,41114,88120.76167,53217.714884499976
1647475200,41114.01,41478.82,40500,40917.9,37189.38087,52248.45536549997
1647561600,40917.89,42325.02,40135.04,41757.51,45408.00969,53050.79300999998
1647648000,41757.51,42400,41499.29,42201.13,29067.18108,52192.67970449998
1647734400,42201.13,42296.26,40911,41262.11,30653.33468,50028.06450949998
1647820800,41262.11,41544.22,40467.94,41002.25,39426.24877,48912.22201149997
1647907200,41002.26,43361,40875.51,42364.13,59454.94294,48995.83661799997
1647993600,42364.13,43025.96,41751.47,42882.76,40828.87039,48490.249626999976
1648080000,42882.76,44220.89,42560.46,43991.46,56195.12374,48201.77156499997
1648166400,43991.46,45094.14,43579,44313.16,54614.43648,49414.33671849997
1648252800,44313.16,44792.99,44071.97,44511.27,23041.61741,48582.55450999997
1648339200,44511.27,46999,44421.46,46827.76,41874.91071,47476.59426599997
1648425600,46827.76,48189.84,46663.56,47122.21,58949.2614,47647.63565249997
1648512000,47122.21,48096.47,46950.85,47434.8,36772.28457,46116.62048149997
1648598400,47434.79,47700.22,46445.42,47067.99,40947.2085,44566.70446249997
1648684800,47067.99,47600,45200,45510.34,48645.12667,44048.17324399997
1648771200,45510.35,46720.09,44200,46283.49,56271.06474,45660.00826499997
1648857600,46283.49,47213,45620,45811,37073.53582,45874.09387649996
1648944000,45810.99,47444.11,45530.92,46407.35,33394.67794,45197.17636649996
1649030400,46407.36,46890.71,45118,46580.51,44641.87514,45128.492660499964
1649116800,46580.5,47200,45353.81,45497.55,42192.74852,42832.09200299996
1649203200,45497.54,45507.14,43121,43170.47,60849.32936,44015.08942749996
1649289600,43170.47,43900.99,42727.35,43444.19,37396.54156,43614.51602099997
1649376000,43444.2,43970.62,42107.14,42252.01,42375.04203,44279.90906849997
1649462400,42252.02,42800,42125.48,42753.97,17891.66047,43641.825357999965
1649548800,42753.96,43410.3,41868,42158.85,22771.09403,42809.06762099997
1649635200,42158.85,42414.71,39200,39530.45,63560.44721,43014.34283449997
1649721600,39530.45,40699,39254.63,40074.94,57751.01778,43860.45020399998
1649808000,40074.95,41561.31,39588.54,41147.79,41340.15341,43117.70168749998
1649894400,41147.78,41500,39551.94,39942.38,36807.01401,42227.33056399998
1649980800,39942.37,40870.36,39766.4,40551.9,24026.35739,42276.56756299998
1650067200,40551.9,40709.35,39991.55,40378.71,15805.44718,40973.094386499986
1650153600,40378.7,40595.67,39546.17,39678.12,19988.49259,39025.05594599999
1650240000,39678.11,41116.73,38536.51,40801.13,54243.49575,39898.61650499999
1650326400,40801.13,41760,40571,41493.18,35788.85843,39640.69900149999
1650412800,41493.19,42199,40820,41358.19,40877.35041,39252.31018849999
1650499200,41358.19,42976,39751,40480.01,59316.27657,39404.57077999999
1650585600,40480.01,40795.06,39177,39709.18,46664.0196,39884.09496899998
1650672000,39709.19,39980,39285,39441.6,20291.42375,39228.93225949998
1650758400,39441.61,39940,38929.62,39450.13,26703.61186,38332.019095499985
1650844800,39450.12,40616,38200,40426.08,63037.12784,39374.23806149998
1650931200,40426.08,40797.31,37702.26,38112.65,66650.258,39664.28449349998
1651017600,38112.64,39474.72,37881.31,39235.72,57083.12272,40648.61355149998
1651104000,39235.72,40372.63,38881.43,39742.07,56086.6715,41334.19502499998
1651190400,39742.06,39925.25,38175,38596.11,51453.65715,43012.29485899997
1651276800,38596.11,38795.38,37578.2,37630.8,35321.18989,43639.79965199997
1651363200,37630.8,38675,37386.38,38468.35,38812.24104,42402.38934349998
1651449600,38468.35,39167.34,38052,38525.16,53200.92628,42174.88476849998
1651536000,38525.16,38651.51,37517.8,37728.95,40316.45358,42123.69977699997
1651622400,37728.95,40023.77,37670,39690,62574.61736,43412.07994449997
1651708800,39690,39845.51,35571.9,36552.97,88722.43355,46646.88375249997
1651795200,36552.97,36675.63,35258,36013.77,68437.80187,49278.501486999965
1651881600,36013.77,36146.3,34785,35472.39,34281.70682,49993.162198499966
1651968000,35472.4,35514.22,33713.95,34038.4,72445.64344,50903.269582999965
1652054400,34038.39,34243.15,30033.33,30076.31,191876.926428,58707.67298289996
1652140800,30074.23,32658.99,29730.4,31017.1,165532.00311,64940.40561789996
1652227200,31017.11,32162.59,27785,29103.94,207063.739278,72327.77875329996
1652313600,29103.94,30243,26700,29029.75,204507.263138,80219.94093019995
1652400000,29029.74,31083.37,28751.67,29287.05,97872.36957,84098.98822119996
1652486400,29287.05,30343.27,28630,30086.74,51095.87863,85318.60155969995
1652572800,30086.74,31460,29480,31328.89,46275.66912,84480.52862369995
1652659200,31328.89,31328.9,29087.04,29874.01,73082.19658,84802.12555269996
1652745600,29874.01,30788.37,29450.38,30444.93,56724.13307,84784.17607019996
1652832000,30444.93,30709.99,28654.47,28715.32,59749.15799,84967.30039469995
1652918400,28715.33,30545.18,28691.38,30319.23,67877.36415,85788.48574469995
1653004800,30319.22,30777.33,28730,29201.01,60517.25325,87048.28891269995
1653091200,29201.01,29656.18,28947.28,29445.06,20987.13124,86157.03342269995
1653177600,29445.07,30487.99,29255.11,30293.94,36158.98748,85304.93648269995
1653264000,30293.93,30670.51,28866.35,29109.15,63901.49932,86484.18876969995
1653350400,29109.14,29845.86,28669,29654.58,59442.96036,86327.60591969994
1653436800,29654.58,30223.74,29294.21,29542.15,59537.38659,84868.35357169995
1653523200,29542.14,29886.64,28019.56,29201.35,94581.65463,86175.54620969994
1653609600,29201.35,29397.66,28282.9,28629.8,90998.5201,89011.38687369994
1653696000,28629.81,29266,28450,29031.33,34479.35127,87113.07226519994
1653782400,29031.33,29587.78,28839.21,29468.1,27567.34764,78897.59332579994
1653868800,29468.1,32222,29299.62,31734.22,96785.9476,75460.29055029995
1653955200,31734.23,32399,31200.01,31801.04,62433.11632,68228.75940239996
1654041600,31801.05,31982.97,29301,29805.83,103395.63382,63173.17793649996
1654128000,29805.84,30689,29594.55,30452.62,56961.42928,61127.63092199996
1654214400,30452.63,30699,29282.36,29700.21,54067.44727,61276.209353999955
1654300800,29700.21,29988.88,29485,29864.04,25617.90113,60243.320954499955
1654387200,29864.03,30189,29531.42,29919.21,23139.9281,57746.207530499945
1654473600,29919.2,31765.64,29890.23,31373.1,68836.92456,58351.84710499995
1654560000,31373.1,31589.6,29218.96,31125.33,110674.51658,60898.11503449995
1654646400,31125.32,31327.22,29843.88,30204.77,68542.61276,60931.37746499995
1654732800,30204.77,30700,29944.1,30109.93,46291.1865,60220.074127499945
1654819200,30109.93,30382.8,28850,29091.88,76204.2498,62980.93005549995
1654905600,29091.87,29440.41,28099.99,28424.7,65901.39895,64468.05062899996
1654992000,28424.71,28544.96,26560,26574.53,92474.598809,65896.70560344997
1655078400,26574.53,26895.84,21925.77,22487.41,254611.034966,75655.10933374998
1655164800,22485.27,23362.88,20846,22136.41,187201.64671,82038.32233974998
1655251200,22136.42,22800,20111.62,22583.72,200774.493467,87347.96428159998
1655337600,22583.72,22995.73,20232,20401.31,99673.59429,87781.71799109997
1655424000,20400.6,21365.43,20246.66,20468.81,86694.33663,90392.46725909997
1655510400,20468.81,20792.06,17622,18970.79,196441.655524,98836.18265329997
1655596800,18970.79,20815.95,17960.41,20574,128320.87595,100412.92907079998
1655683200,20574,21090,19637.03,20573.89,109028.94154,102742.72033179997
1655769600,20573.9,21723,20348.4,20723.52,104371.0749,102791.49238579997
1655856000,20723.51,20900,19770.51,19987.99,92133.97938,104550.11989079996
1655942400,19988,21233,19890.07,21110.13,83127.08716,106003.10188529997
1656028800,21110.12,21558.41,20736.72,21237.69,77430.36622,108593.72513979996
1656115200,21237.68,21614.5,20906.62,21491.19,51431.67794,110008.31263179996
1656201600,21491.18,21888,20964.73,21038.07,53278.10464,109230.37163579995
1656288000,21038.08,21539.85,20510,20742.56,64475.0013,106920.39587179995
1656374400,20742.57,21212.1,20202.01,20281.29,63801.0832,106683.31939379996
1656460800,20281.28,20432.31,19854.92,20123.01,77309.04379,108234.21225829996
1656547200,20123,20179.08,18626,19942.21,93846.64806,109116.33217129993
1656633600,19942.21,20918.35,18975,19279.8,111844.59494,111413.49197079995
1656720000,19279.8,19467.39,18977.01,19252.81,46180.3021,109098.77713534996
1656806400,19252.82,19647.63,18781,19315.83,51087.46631,98922.59870254996
1656892800,19315.83,20354.01,19055.31,20236.71,74814.04601,93303.21866754995
1656979200,20236.71,20750,19304.4,20175.83,96041.13756,88066.55087219995
1657065600,20175.84,20675.22,19761.25,20564.51,82439.5808,87204.85019769994
1657152000,20564.51,21838.1,20251.68,21624.98,85014.58261,87120.86249669993
1657238400,21624.99,22527.37,21189.26,21594.75,403081.57349,97452.85839499994
1657324800,21594.75,21980,21322.12,21591.83,178417.84468,99957.70683149995
1657411200,21592.15,21607.65,20655,20862.47,192188.21556,104115.67053249993
1657497600,20861.11,20868.48,19875.23,19963.61,137535.40724,105773.88714949993
1657584000,19963.61,20059.42,19240,19328.75,139506.45862,108142.51111149995
1657670400,19331.28,20366.61,18910.94,20234.87,209250.24888,114448.66919749994
1657756800,20234.87,20900,19616.07,20588.84,174809.21696,119317.61173449992
1657843200,20588.84,21200,20382.29,20830.04,143343.3049,123913.19308249993
1657929600,20830.04,21588.94,20478.61,21195.6,121011.67393,127299.87154699993
1658016000,21195.6,21684.54,20750.01,20798.16,118229.4525,129987.59410699992
1658102400,20799.58,22777.63,20762.45,22432.58,239942.73132,138794.6765129999
1658188800,22432.58,23800,21579.54,23396.62,263770.76574,148117.76261049992
1658275200,23398.48,24276.74,22906.19,23223.3,238762.17094,155363.53875449992
1658361600,23223.3,23442.77,22341.46,23152.19,184817.68191,159012.19310299988
1658448000,23152.19,23756.49,22500,22684.83,171598.43966,165283.0999809999
1658534400,22684.83,23000.77,21934.57,22451.07,122137.77375,168835.6153529999
1658620800,22448.58,23014.64,22257.15,22579.68,115189.67277,170854.3966909999
1658707200,22577.13,22666,21250,21310.9,180344.76643,175069.5781344999
1658793600,21310.9,21347.82,20706.5,21254.67,177817.24326,179838.46125749988
1658880000,21254.67,23112.63,21042.53,22952.45,210971.19796,186136.2920249999
1658966400,22954.31,24199.72,22582.13,23842.93,236029.0741,177783.6670554999
1659052800,23845.25,24442.66,23414.03,23773.75,198298.50623,178777.70013299986
1659139200,23777.28,24668,23502.25,23643.51,151060.13211,176721.29596049988
1659225600,23644.64,24194.82,23227.31,23293.32,127743.32483,176231.69183999987
1659312000,23296.36,23509.68,22850,23268.01,144210.16219,176466.87701849986
1659398400,23266.9,23459.89,22654.37,22987.79,158073.28225,173908.02868699987
1659484800,22985.93,23647.68,22681.22,22818.37,145948.80995,172465.0083364999
1659571200,22816.91,23223.32,22400,22622.98,154854.67016,173040.5765994999
1659657600,22622.41,23472.86,22586.95,23312.42,175251.69749,175752.57777749992
1659744000,23313.56,23354.36,22909.52,22954.21,83911.80307,174036.6953059999
1659830400,22954.21,23402,22844.62,23174.39,88890.00877,166484.0591784999
1659916800,23174.39,24245,23154.25,23810,170958.44152,161843.4429674999
1660003200,23810.98,23933.25,22865,23149.95,143182.50858,157064.45984949992
1660089600,23151.32,24226,22664.69,23954.05,208916.54953,158269.4032304999
1660176000,23954.05,24918.54,23852.13,23934.39,249759.79557,162177.47102599993
1660262400,23933.09,24456.5,23583,24403.68,174207.5704,164780.96085849992
1660348800,24401.7,24888,24291.22,24441.38,152852.25435,166664.0899374999
1660435200,24443.06,25047.56,24144,24305.24,151206.14473,165207.1588524999
1660521600,24305.25,25211.32,23773.22,24094.82,242539.54758,168443.27406849992
1660608000,24093.04,24247.49,23671.22,23854.74,179324.94821,166860.96158099992
1660694400,23856.15,24446.71,23180.4,23342.66,210668.68766,165592.94225899992
1660780800,23342.66,23600,23111.04,23191.2,144185.97011,162887.31545299993
1660867200,23191.45,23208.67,20783.57,20834.39,283995.87747,169534.10272099992
1660953600,20834.39,21382.85,20761.9,21140.07,183041.68363,172299.02066099993
1661040000,21140.07,21800,21069.11,21515.61,159200.6841,173048.54675649994
1661126400,21516.7,21548.71,20890.18,21399.83,222222.04526,176255.98490699992
1661212800,21400.75,21684.87,20890.14,21529.12,200967.77164,179006.93299149993
1661299200,21529.11,21900,21145,21368.08,174383.22046,179983.3605064999
1661385600,21368.05,21819.88,21310.15,21559.04,169915.78301,179716.5647824999
1661472000,21559.04,21886.77,20107.9,20241.05,273811.61955,189211.5556064999
1661558400,20239.14,20402.93,19800,20037.6,162582.46032,192896.1781839999
1661644800,20037.6,20171.18,19520,19555.61,139307.95976,191313.6540959999
1661731200,19555.61,20433.62,19550.79,20285.73,210509.49545,194680.00343949988
1661817600,20287.2,20576.25,19540,19811.66,256634.35529,197065.89372749988
1661904000,19813.03,20490,19797.94,20050.02,276946.60765,198425.23433149987
1661990400,20048.44,20208.37,19565.66,20131.46,245289.94576,201979.3530994999
1662076800,20132.64,20441.26,19755.29,19951.86,245986.6033,206636.07054699986
1662163200,19950.98,20055.93,19652.72,19831.9,146639.03204,206407.71491249988
1662249600,19832.45,20029.23,19583.1,20000.3,145588.77893,201560.17647999988
1662336000,20000.3,20057.27,19633.83,19796.84,222543.01057,203721.07959799987
1662422400,19795.34,20180,18649.51,18790.61,356315.05718,211003.39807399985
1662508800,18790.61,19464.06,18510.77,19292.84,287394.7788,218163.83850849987
1662595200,19292.85,19458.25,19012,19319.77,262813.28273,217104.70877149986
1662681600,19320.54,21597.22,19291.75,21360.11,428919.74652,229398.61191599985
1662768000,21361.62,21810.8,21111.13,21648.34,307997.33504,236838.44446299985
1662854400,21647.21,21860,21350,21826.87,280702.55149,239762.46977449983
1662940800,21826.87,22488,21538.51,22395.74,395395.61828,249483.86210649982
1663027200,22395.44,22799,19860,20173.57,431915.03333,262360.4527499998
1663113600,20173.62,20541.48,19617.62,20226.71,340826.40151,270905.9836749998
1663200000,20227.17,20330.24,19497,19701.88,333069.76076,273868.8907354998
1663286400,19701.88,19890,19320.01,19803.3,283791.07064,279929.3212514998
1663372800,19803.3,20189,19748.08,20113.62,179350.24338,281931.4354324998
1663459200,20112.61,20117.26,19335.62,19416.18,254217.46904,284116.8341119998
1663545600,19417.45,19686.2,18232.56,19537.02,380512.40306,290310.73650049977
1663632000,19537.02,19634.62,18711.87,18875,324098.3286,292668.3225479998
1663718400,18874.31,19956,18125.98,18461.36,385034.10021,299655.53027049976
1663804800,18461.36,19550.17,18356.39,19401.63,379321.72111,306322.2861609998
1663891200,19401.63,19500,18531.42,19289.91,385886.91829,318284.6804734998
1663977600,19288.57,19316.14,18805.34,18920.5,239496.56746,322980.0698999998
1664064000,18921.99,19180.21,18629.2,18807.38,191191.4492,321412.4918314998
1664150400,18809.13,19318.96,18680.72,19227.82,439239.21943,325558.69994399976
1664236800,19226.68,20385.86,18816.32,19079.13,593260.74161,340851.9980844998
1664323200,19078.1,19790,18471.28,19412.82,521385.45547,353780.6067214998
1664409600,19412.82,19645.52,18843.01,19591.51,406424.93256,352655.8660234998
1664496000,19590.54,20185,19155.36,19422.61,444322.9534,359472.1469414998
1664582400,19422.61,19484,19159.42,19310.95,165625.13959,353718.2763464998
1664668800,19312.24,19395.91,18920.35,19056.8,206812.47032,344289.1189484998
1664755200,19057.74,19719.1,18959.68,19629.08,293585.75212,337372.6548879998
1664841600,19629.08,20475,19490.6,20337.82,327012.00127,336681.9348759998
1664928000,20337.82,20365.6,19730,20158.26,312239.75224,335640.4344499998
1665014400,20158.26,20456.6,19853,19960.67,320122.1702,337456.9894279998
1665100800,19960.67,20068.82,19320,19530.09,220874.83913,339533.2192154998
1665187200,19530.09,19627.38,19237.14,19417.96,102480.09842,331946.35068449983
1665273600,19416.52,19558,19316.04,19439.02,113900.82681,318615.77187199984
1665360000,19439.96,19525,19020.25,19131.87,212509.09849,313036.3103664998
1665446400,19131.87,19268.09,18860,19060,243473.84286,305958.29749899986
1665532800,19060,19238.31,18965.88,19155.53,213826.26731,297683.52480899985
1665619200,19155.1,19513.79,18190,19375.13,399756.68337,298377.0130629998
1665705600,19375.58,19951.87,19070.37,19176.93,351634.32601,303983.9009904998
1665792000,19176.93,19227.68,18975.18,19069.39,113847.64232,300116.7106464998
1665878400,19068.4,19425.84,19063.74,19262.98,131894.61885,284749.48061749985
1665964800,19262.98,19676.96,19152.03,19549.86,222813.87634,266227.1373539999
1666051200,19548.48,19706.66,19091,19327.44,260313.07848,253173.51850449984
1666137600,19327.44,19360.16,19065.97,19123.97,186137.29538,242159.13664549985
1666224000,19123.35,19347.82,18900,19041.92,223530.13068,231119.49550949986
1666310400,19041.92,19250,18650,19164.37,269310.75769,236303.7764144999
1666396800,19164.37,19257,19112.72,19204.35,110403.90837,231483.3483169999
1666483200,19204.29,19695,19070.11,19570.4,167057.20184,225156.9208029999
1666569600,19570.4,19601.15,19157,19329.72,256168.14467,221614.7279729999
1666656000,19330.6,20415.87,19237,20080.07,326370.67061,222321.2738914999
